交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2024/11/4,ni2501,2481,6981,264,657.8566,0,0.284881,28.4881
2024/11/4,ni2502,31,43,28,3.7964,0,0.277013,27.7013
2024/11/4,小计,13963,23604,1286,1982.9008,0,,
2024/11/5,ni2412,5791,16862,282,677.77,3,0.31746,31.746
2024/11/5,ni2501,1049,6966,-15,318.238,0,0.289377,28.9377
2024/11/5,ni2502,33,72,29,5.9342,0,0.288335,28.8335
2024/11/5,小计,6873,23900,296,1001.9422,3,,
2024/11/6,ni2412,26619,17797,935,3439.3422,0,0.368518,36.8518
2024/11/6,ni2501,5308,7136,170,4342.8838,0,0.356567,35.6567
2024/11/6,ni2502,167,149,77,23.3966,0,0.27595,27.595
2024/11/6,小计,32094,25082,1182,7805.6226,0,,
2024/11/7,ni2412,12330,17214,-583,1671.714,0,0.348144,34.8144
2024/11/7,ni2501,3801,7655,519,1044.1844,0,0.295594,29.5594
2024/11/7,ni2502,82,126,-23,11.8132,0,0.272956,27.2956
2024/11/7,小计,16213,24995,-87,2727.7116,0,,
2024/11/8,ni2412,23747,17035,-179,3510.3422,0,0.338927,33.8927
2024/11/8,ni2501,3522,7524,-131,1084.1528,0,0.290064,29.0064
2024/11/8,ni2502,88,155,29,16.1464,0,0.274584,27.4584
2024/11/8,小计,27357,24714,-281,4610.6414,0,,
2024/11/11,ni2412,11552,17187,152,1269.5842,0,0.32224,32.224
2024/11/11,ni2501,2903,7748,224,597.9772,0,0.289129,28.9129
2024/11/11,ni2502,83,182,27,20.2574,0,0.344276,34.4276
2024/11/11,小计,14538,25117,403,1887.8188,0,,
2024/11/12,ni2412,11613,18427,1240,1143.5772,0,0.309181,30.9181
2024/11/12,ni2501,2984,8073,325,622.335,0,0.277405,27.7405
2024/11/12,ni2502,34,197,15,4.293,0,0.269966,26.9966
2024/11/12,小计,14631,26697,1580,1770.2052,0,,
2024/11/13,ni2412,10510,18837,410,939.9306,0,0.301754,30.1754
2024/11/13,ni2501,2844,8282,209,553.2278,0,0.26907,26.907
2024/11/13,ni2502,38,224,27,3.796,0,0.287894,28.7894
2024/11/13,小计,13392,27343,646,1496.9544,0,,
2024/11/14,ni2412,14000,19607,770,1019.9804,0,0.295521,29.5521
2024/11/14,ni2501,2646,8500,218,492.0266,0,0.270454,27.0454
2024/11/14,ni2502,31,247,23,2.441,0,0.289437,28.9437
2024/11/14,小计,16677,28354,1011,1514.448,0,,
2024/11/15,ni2412,15685,19786,179,1247.046,0,0.292149,29.2149
2024/11/15,ni2501,3809,8933,433,681.5976,0,0.270327,27.0327
2024/11/15,ni2502,94,295,48,14.65,0,0.284407,28.4407
2024/11/15,小计,19588,29014,660,1943.2936,0,,
2024/11/18,ni2412,15933,20767,981,925.466,0,0.317365,31.7365
2024/11/18,ni2501,3105,8989,56,609.0706,0,0.270655,27.0655
2024/11/18,ni2502,191,401,106,16.9,0,0.280934,28.0934
2024/11/18,小计,19229,30157,1143,1551.4366,0,,
2024/11/19,ni2412,18331,19285,-1482,1009.206,0,0.29452,29.452
2024/11/19,ni2501,1898,9135,146,397.0464,0,0.273425,27.3425
2024/11/19,ni2502,233,534,133,36.934,0,0.269935,26.9935
2024/11/19,小计,20462,28954,-1203,1443.1864,0,,
2024/11/20,ni2412,14929,18083,-1202,767.114,14,0.263328,26.3328
2024/11/20,ni2501,1853,9134,-1,339.3804,0,0.267036,26.7036
2024/11/20,ni2502,152,593,59,24.4196,0,0.261957,26.1957
2024/11/20,小计,16934,27810,-1144,1130.914,14,,
2024/11/21,ni2412,11844,17460,-623,468.4366,1,0.241264,24.1264
2024/11/21,ni2501,2099,9145,11,315.8618,0,0.266472,26.6472
2024/11/21,ni2502,185,695,102,34.1328,0,0.247559,24.7559
2024/11/21,小计,14128,27300,-510,818.4312,1,,
2024/11/22,ni2412,21432,16561,-899,671.335,29,0.206698,20.6698
2024/11/22,ni2501,3129,9426,281,421.4526,0,0.263134,26.3134
2024/11/22,ni2502,423,812,117,54.2558,0,0.24991,24.991
2024/11/22,小计,24984,26799,-501,1147.0434,29,,
2024/11/25,ni2412,28975,0,-16561,596.5174,1650,0.314541,31.4541
2024/11/25,ni2501,3723,10197,771,451.352,0,0.273293,27.3293
2024/11/25,ni2502,118,883,71,20.2298,0,0.251978,25.1978
2024/11/25,小计,32816,11080,-15719,1068.0992,1650,,
2024/11/26,ni2501,11734,11620,1423,1315.6318,0,0.269085,26.9085
2024/11/26,ni2502,679,1105,222,112.409,0,0.246163,24.6163
2024/11/26,小计,12413,12725,1645,1428.0408,0,,
2024/11/27,ni2501,7155,12178,558,625.0008,0,0.250317,25.0317
2024/11/27,ni2502,480,1277,172,76.4404,0,0.238869,23.8869
2024/11/27,小计,7635,13455,730,701.4412,0,,
2024/11/28,ni2501,7345,12778,600,552.1428,0,0.24802,24.802
2024/11/28,ni2502,540,1460,183,79.3178,0,0.236415,23.6415
2024/11/28,小计,7885,14238,783,631.4606,0,,
2024/11/29,ni2501,11220,13627,849,897.3742,0,0.243345,24.3345
2024/11/29,ni2502,1072,1599,139,133.9804,0,0.237816,23.7816
2024/11/29,小计,12292,15226,988,1031.3546,0,,
2024/12/2,ni2501,9389,14224,597,714.1682,0,0.253937,25.3937
2024/12/2,ni2502,1076,1812,213,128.678,0,0.235659,23.5659
2024/12/2,小计,10465,16036,810,842.8462,0,,
2024/12/3,ni2501,11512,14356,132,852.0882,0,0.251542,25.1542
2024/12/3,ni2502,1223,2082,270,118.8402,0,0.244337,24.4337
2024/12/3,小计,12735,16438,402,970.9284,0,,
2024/12/4,ni2501,22252,14341,-15,1764.1024,0,0.261508,26.1508
2024/12/4,ni2502,1471,2276,194,159.1274,0,0.255961,25.5961
2024/12/4,ni2505,5,5,5,1.0756,0,0.222492,22.2492
2024/12/4,小计,23728,16622,184,1924.3054,0,,
2024/12/5,ni2501,13512,14699,358,907.3126,0,0.271069,27.1069
2024/12/5,ni2502,950,2401,125,132.301,0,0.242771,24.2771
2024/12/5,ni2505,13,9,4,1.3288,0,0.209051,20.9051
2024/12/5,小计,14475,17109,487,1040.9424,0,,
2024/12/6,ni2501,8262,15148,449,587.0144,0,0.259103,25.9103
2024/12/6,ni2502,485,2420,19,66.8648,0,0.241344,24.1344
2024/12/6,ni2505,0,9,0,0,0,0.241344,24.1344
2024/12/6,小计,8747,17577,468,653.8792,0,,
2024/12/9,ni2501,13684,15167,19,952.1736,0,0.278542,27.8542
2024/12/9,ni2502,1118,2508,88,133.0508,0,0.255232,25.5232
2024/12/9,ni2505,1,10,1,0.153,0,0.211753,21.1753
2024/12/9,小计,14803,17685,108,1085.3774,0,,
2024/12/10,ni2501,13714,15130,-37,1119.8754,0,0.277745,27.7745
2024/12/10,ni2502,697,2628,120,103.5772,0,0.255049,25.5049
2024/12/10,ni2503,53,46,46,7.656,0,0.25099,25.099
2024/12/10,ni2505,21,25,15,4.3754,0,0.237875,23.7875
2024/12/10,小计,14485,17829,144,1235.484,0,,
2024/12/11,ni2501,16224,16430,1300,1078.647,0,0.279319,27.9319
2024/12/11,ni2502,1968,3001,373,225.3728,0,0.252639,25.2639
2024/12/11,ni2503,69,65,19,4.5062,0,0.24481,24.481
2024/12/11,ni2505,25,24,-1,3.591,0,0.230941,23.0941
2024/12/11,小计,18286,19520,1691,1312.117,0,,
2024/12/12,ni2501,34021,20084,3654,2771.3718,0,0.271396,27.1396
2024/12/12,ni2502,2818,3422,421,362.8008,1,0.256576,25.6576
2024/12/12,ni2503,16,74,9,2.4422,0,0.24775,24.775
2024/12/12,ni2505,7,24,0,1.383,0,0.237317,23.7317
2024/12/12,小计,36862,23604,4084,3137.9978,1,,
2024/12/13,ni2501,45595,23772,3688,3544.237,3,0.267292,26.7292
2024/12/13,ni2502,5169,4497,1075,783.878,0,0.249982,24.9982
2024/12/13,ni2503,20,83,9,3.2018,0,0.237358,23.7358
2024/12/13,ni2505,19,33,9,3.484,0,0.221635,22.1635
2024/12/13,小计,50803,28385,4781,4334.8008,3,,
2024/12/16,ni2501,35285,22899,-873,1978.67,1,0.272009,27.2009
2024/12/16,ni2502,3263,5062,565,340.9584,0,0.247395,24.7395
2024/12/16,ni2503,43,92,9,2.0928,0,0.236272,23.6272
2024/12/16,ni2505,36,59,26,3.2776,0,0.226252,22.6252
2024/12/16,小计,38627,28112,-273,2324.9988,1,,
2024/12/17,ni2501,31209,24386,1487,1598.6394,0,0.256883,25.6883
2024/12/17,ni2502,3066,5788,726,317.9628,0,0.238583,23.8583
2024/12/17,ni2503,201,245,153,30.816,0,0.205234,20.5234
2024/12/17,ni2505,14,63,4,2.0324,0,0.228137,22.8137
2024/12/17,小计,34490,30482,2370,1949.4506,0,,
2024/12/18,ni2501,33919,25709,1323,1847.5072,0,0.25192,25.192
2024/12/18,ni2502,2467,6243,455,233.834,0,0.248177,24.8177
2024/12/18,ni2503,500,588,343,50.4732,0,0.227626,22.7626
2024/12/18,ni2505,3,64,1,0.3454,0,0.247621,24.7621
2024/12/18,小计,36889,32604,2122,2132.1598,0,,
2024/12/19,ni2501,35235,27115,1406,1639.6848,0,0.239055,23.9055
2024/12/19,ni2502,3074,6502,259,368.444,0,0.237551,23.7551
2024/12/19,ni2503,983,1087,499,121.752,0,0.231595,23.1595
2024/12/19,ni2505,7,71,7,1.1752,0,0.209579,20.9579
2024/12/19,小计,39299,34775,2171,2131.056,0,,
2024/12/20,ni2501,33373,27686,571,1726.3852,0,0.243995,24.3995
2024/12/20,ni2502,6130,7290,788,642.5236,0,0.238519,23.8519
2024/12/20,ni2503,805,1469,382,111.43,0,0.235672,23.5672
