交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2025-11-05,fu2601,17578,36147,-96,744.864,0,0.289911,28.9911
2025-11-05,fu2605,127,407,-16,13.0135,0,0.276805,27.6805
2025-11-05,fu2604,0,4,0,0.0,0,0.273731,27.3731
2025-11-05,fu2602,2463,10364,-75,158.3725,0,0.269024,26.9024
2025-11-05,fu2603,1,557,0,0.08,0,0.273731,27.3731
2025-11-06,fu2601,18224,36851,704,604.644,0,0.282527,28.2527
2025-11-06,fu2602,10663,10530,166,584.1985,0,0.269755,26.9755
2025-11-06,fu2604,26,30,26,2.015,0,0.254647,25.4647
2025-11-06,小计,29058,48369,890,1207.004,0,,
2025-11-06,fu2605,142,399,-8,15.678,0,0.265139,26.5139
2025-11-06,fu2603,3,559,2,0.4685,0,0.255214,25.5214
2025-11-07,fu2605,12,404,5,1.7715,0,0.249413,24.9413
2025-11-07,fu2604,0,30,0,0.0,0,0.285915,28.5915
2025-11-07,fu2603,9,554,-5,0.408,0,0.285915,28.5915
2025-11-07,小计,28586,53253,4884,1315.106,0,,
2025-11-07,fu2601,23025,41178,4327,912.4815,0,0.270327,27.0327
2025-11-07,fu2602,5540,11087,557,400.445,0,0.264399,26.4399
2025-11-10,fu2604,1,30,0,0.0445,0,0.281005,28.1005
2025-11-10,fu2603,2,553,-1,0.1365,0,0.254164,25.4164
2025-11-10,fu2602,1063,11406,319,60.0435,0,0.258586,25.8586
2025-11-10,小计,14012,55125,1872,525.72,0,,
2025-11-10,fu2605,21,412,8,2.154,0,0.248366,24.8366
2025-11-10,fu2601,12925,42724,1546,463.3415,0,0.282806,28.2806
2025-11-11,fu2603,9,549,-4,0.5425,0,0.358943,35.8943
2025-11-11,小计,21376,56731,1606,893.493,0,,
2025-11-11,fu2601,17172,43541,817,667.981,0,0.271629,27.1629
2025-11-11,fu2602,4177,12201,795,223.3785,0,0.263468,26.3468
2025-11-11,fu2605,18,410,-2,1.591,0,0.253513,25.3513
2025-11-11,fu2604,0,30,0,0.0,0,0.358943,35.8943
2025-11-12,fu2601,16790,45722,2181,790.9615,0,0.2698,26.98
2025-11-12,fu2604,22,42,12,1.5345,0,0.256551,25.6551
2025-11-12,fu2605,30,419,9,3.167,0,0.250657,25.0657
2025-11-12,小计,18692,58922,2191,916.75,0,,
2025-11-12,fu2602,1848,12190,-11,120.8755,0,0.252653,25.2653
2025-11-12,fu2603,2,549,0,0.2115,0,0.252436,25.2436
2025-11-13,fu2605,61,459,40,6.308,0,0.249137,24.9137
2025-11-13,fu2604,5,43,1,0.598,0,0.246861,24.6861
2025-11-13,小计,43665,64711,5789,1815.9235,0,,
2025-11-13,fu2603,1,549,0,0.0285,0,0.300633,30.0633
2025-11-13,fu2601,36513,49963,4241,1393.6025,0,0.281461,28.1461
2025-11-13,fu2602,7085,13697,1507,415.3865,0,0.271849,27.1849
2025-11-14,fu2603,6,545,-4,0.655,0,0.239259,23.9259
2025-11-14,fu2604,0,43,0,0.0,0,0.239259,23.9259
2025-11-14,fu2601,26598,51157,1194,1063.309,0,0.283212,28.3212
2025-11-14,fu2602,7588,13738,41,388.518,0,0.284619,28.4619
2025-11-14,小计,34201,65940,1229,1453.1585,0,,
2025-11-14,fu2605,9,457,-2,0.6765,0,0.31313,31.313
2025-11-17,小计,18530,67520,1580,811.3675,72,,
2025-11-17,fu2603,1,545,0,0.0285,0,0.320125,32.0125
2025-11-17,fu2601,15730,52949,1792,624.011,72,0.29784,29.784
2025-11-17,fu2602,2795,13522,-216,186.8405,0,0.267378,26.7378
2025-11-17,fu2605,2,459,2,0.4,0,0.242821,24.2821
2025-11-17,fu2604,2,45,2,0.0875,0,0.277451,27.7451
2025-11-18,fu2604,4,49,4,0.1515,0,0.24851,24.851
2025-11-18,fu2605,8,462,3,0.518,0,0.260365,26.0365
2025-11-18,fu2602,4303,14070,548,200.4015,0,0.261422,26.1422
2025-11-18,fu2601,24611,55326,2377,879.107,0,0.290095,29.0095
2025-11-18,fu2603,31,567,22,1.15,0,0.393445,39.3445
2025-11-18,小计,28957,70474,2954,1081.328,0,,
2025-11-19,小计,32636,71208,734,1292.277,131,,
2025-11-19,fu2601,29559,55724,398,1120.4155,131,0.286267,28.6267
2025-11-19,fu2604,0,49,0,0.0,0,0.281379,28.1379
2025-11-19,fu2603,3,565,-2,0.2545,0,0.281379,28.1379
2025-11-19,fu2605,3,463,1,0.308,0,0.256959,25.6959
2025-11-19,fu2602,3071,14407,337,171.299,0,0.261557,26.1557
2025-11-20,fu2604,4,53,4,0.1835,0,0.253971,25.3971
2025-11-20,fu2603,0,565,0,0.0,0,0.27401,27.401
2025-11-20,小计,64911,74762,3554,2793.363,0,,
2025-11-20,fu2602,10629,15139,732,644.9445,0,0.27401,27.401
2025-11-20,fu2605,45,478,15,3.0235,0,0.272927,27.2927
2025-11-20,fu2601,54233,58527,2803,2145.2115,0,0.2994,29.94
2025-11-21,fu2605,38,473,-5,2.9505,0,0.268082,26.8082
2025-11-21,fu2604,11,52,-1,1.147,0,0.271164,27.1164
2025-11-21,fu2602,5395,15423,284,258.6875,0,0.271942,27.1942
2025-11-21,fu2601,41050,59230,703,1462.7775,1,0.309187,30.9187
2025-11-21,fu2603,50,554,-11,2.0865,0,0.312486,31.2486
2025-11-21,小计,46544,75732,970,1727.649,1,,
2025-11-24,小计,30713,77979,2247,1068.5805,0,,
2025-11-24,fu2603,41,549,-5,1.3115,0,0.343416,34.3416
2025-11-24,fu2602,2619,15672,249,151.865,0,0.287814,28.7814
2025-11-24,fu2605,34,462,-11,3.226,0,0.274536,27.4536
2025-11-24,fu2604,5,51,-1,0.452,0,0.262513,26.2513
2025-11-24,fu2601,28014,61245,2015,911.726,0,0.322407,32.2407
2025-11-25,fu2602,3620,15661,-11,250.029,0,0.288623,28.8623
2025-11-25,fu2604,0,51,0,0.0,0,0.301821,30.1821
2025-11-25,fu2603,4,548,-1,0.134,0,0.301821,30.1821
2025-11-25,fu2605,21,466,4,2.246,0,0.315468,31.5468
2025-11-25,fu2601,31394,66748,5503,1215.059,0,0.328522,32.8522
2025-11-25,小计,35039,83474,5495,1467.468,0,,
2025-11-26,小计,68099,91570,8096,2655.145,0,,
2025-11-26,fu2603,5,548,0,0.0825,0,0.344757,34.4757
2025-11-26,fu2604,49,74,23,5.2035,0,0.272467,27.2467
2025-11-26,fu2602,10915,18502,2841,500.2655,0,0.298238,29.8238
2025-11-26,fu2605,95,504,38,6.639,0,0.281589,28.1589
2025-11-26,fu2601,57035,71942,5194,2142.9545,0,0.331011,33.1011
2025-11-27,fu2604,2,72,-2,0.217,0,0.263397,26.3397
2025-11-27,fu2605,5,506,2,0.434,0,0.276477,27.6477
2025-11-27,fu2603,0,548,0,0.0,0,0.282695,28.2695
2025-11-27,fu2602,3938,18875,373,246.292,40,0.282695,28.2695
2025-11-27,fu2601,36229,74041,2099,1283.4485,241,0.317258,31.7258
2025-11-27,小计,40174,94042,2472,1530.3915,281,,
2025-11-28,fu2605,59,485,-21,2.5525,0,0.256043,25.6043
2025-11-28,fu2604,0,72,0,0.0,0,0.268297,26.8297
2025-11-28,fu2603,1,547,-1,0.1405,0,0.268297,26.8297
2025-11-28,fu2602,5526,19278,403,315.3155,0,0.274801,27.4801
2025-11-28,fu2601,50447,73338,-703,1770.7045,31,0.313089,31.3089
2025-11-28,小计,56033,93720,-322,2088.713,31,,
2025-12-01,小计,53149,92943,-777,1742.022,8,,
2025-12-01,fu2601,47667,72458,-880,1496.5745,8,0.34597,34.597
2025-12-01,fu2603,0,547,0,0.0,0,0.298537,29.8537
2025-12-01,fu2604,1,71,-1,0.108,0,0.260786,26.0786
2025-12-01,fu2602,5478,19380,102,245.1575,0,0.298537,29.8537
2025-12-01,fu2605,3,487,2,0.182,0,0.243536,24.3536
2025-12-02,fu2604,2,73,2,0.14,0,0.270477,27.0477
2025-12-02,fu2605,44,483,-4,3.927,0,0.283811,28.3811
2025-12-02,fu2603,0,547,0,0.0,0,0.300375,30.0375
2025-12-02,fu2602,3582,20158,778,158.346,0,0.300375,30.0375
2025-12-02,fu2601,28794,74272,1814,786.217,4,0.340505,34.0505
2025-12-02,小计,32422,95533,2590,948.63,4,,
2025-12-03,小计,63482,96531,998,2318.7525,581,,
2025-12-03,fu2601,52393,74208,-64,1814.531,581,0.330079,33.0079
2025-12-03,fu2603,36,570,23,3.4715,0,0.286695,28.6695
2025-12-03,fu2605,16,481,-2,1.064,0,0.270035,27.0035
2025-12-03,fu2604,8,78,5,0.5865,0,0.262208,26.2208
2025-12-03,fu2602,11029,21194,1036,499.0995,0,0.289437,28.9437
2025-12-04,fu2604,19,91,13,1.5055,0,0.271893,27.1893
2025-12-04,fu2603,0,570,0,0.0,0,0.305647,30.5647
2025-12-04,fu2605,23,487,6,1.6735,0,0.283165,28.3165
2025-12-04,fu2601,28119,73812,-396,804.6195,0,0.313864,31.3864
2025-12-04,fu2602,4164,22146,952,198.106,0,0.305647,30.5647
2025-12-04,小计,32468,97221,690,1026.96,0,,
2025-12-04,fu2609,143,115,115,21.0555,0,0.266728,26.6728
2025-12-05,fu2603,44,612,42,4.9605,0,0.715351,71.5351
2025-12-05,小计,49466,99533,2312,1434.7185,5,,
2025-12-05,fu2609,190,243,128,23.5545,0,0.267756,26.7756
2025-12-05,fu2605,44,491,4,4.098,0,0.268422,26.8422
2025-12-05,fu2604,10,99,8,0.7355,0,0.27572,27.572
2025-12-05,fu2601,43010,75175,1363,1181.424,5,0.303879,30.3879
2025-12-05,fu2602,6168,22913,767,219.946,0,0.284951,28.4951
2025-12-08,fu2604,52,129,30,4.811,0,0.276226,27.6226
2025-12-08,fu2602,8468,24090,1177,344.711,0,0.28023,28.023
2025-12-08,fu2609,129,334,91,24.489,0,0.281991,28.1991
2025-12-08,fu2605,116,506,15,8.94,0,0.289528,28.9528
2025-12-08,fu2601,52001,75846,671,1143.3615,0,0.304757,30.4757
2025-12-08,fu2603,75,649,37,1.518,0,0.375245,37.5245
2025-12-08,小计,60841,101554,2021,1527.8305,0,,
2025-12-09,fu2603,18,660,11,0.3145,0,0.321681,32.1681
2025-12-09,小计,84105,103482,1928,2228.4955,757,,
2025-12-09,fu2601,69699,76055,209,1707.5445,757,0.306473,30.6473
2025-12-09,fu2609,17,343,9,2.2185,0,0.256126,25.6126
2025-12-09,fu2604,16,143,14,1.2575,0,0.282007,28.2007
2025-12-09,fu2602,14320,25762,1672,514.588,0,0.284477,28.4477
2025-12-09,fu2605,35,519,13,2.5725,0,0.292584,29.2584
2025-12-10,小计,40179,104101,619,1096.1405,122,,
2025-12-10,fu2601,33239,75384,-671,779.4625,122,0.287305,28.7305
2025-12-10,fu2603,20,668,8,1.155,0,0.347794,34.7794
2025-12-10,fu2604,4,144,1,0.3615,0,0.262208,26.2208
2025-12-10,fu2602,6879,27021,1259,310.9285,0,0.272292,27.2292
2025-12-10,fu2605,27,538,19,3.008,0,0.272768,27.2768
2025-12-10,fu2609,10,346,3,1.225,0,0.256007,25.6007
2025-12-11,fu2603,9,669,1,0.926,0,0.398434,39.8434
2025-12-11,fu2604,2,146,2,0.253,0,0.270993,27.0993
2025-12-11,小计,79173,103058,-1043,2262.206,35,,
2025-12-11,fu2609,24,353,7,2.58,0,0.240064,24.0064
2025-12-11,fu2602,11770,27440,419,550.6915,20,0.275548,27.5548
2025-12-11,fu2605,28,532,-6,1.522,0,0.304576,30.4576
2025-12-11,fu2601,67340,73918,-1466,1706.2335,15,0.29954,29.954
2025-12-12,fu2602,8313,27335,-105,384.298,0,0.281675,28.1675
2025-12-12,fu2604,0,146,0,0.0,0,0.307613,30.7613
2025-12-12,fu2603,29,682,13,2.2065,0,0.307613,30.7613
2025-12-12,fu2601,52891,75466,1548,1072.3775,302,0.31487,31.487
2025-12-12,小计,61522,104469,1411,1492.0645,302,,
2025-12-12,fu2609,264,314,-39,31.755,0,0.263329,26.3329
2025-12-12,fu2605,25,526,-6,1.4275,0,0.271663,27.1663
2025-12-15,fu2605,70,545,19,14.6585,0,0.294876,29.4876
2025-12-15,fu2609,137,380,66,21.3305,0,0.269621,26.9621
2025-12-15,fu2603,329,858,176,18.2995,0,0.402093,40.2093
2025-12-15,fu2602,10500,27214,-121,491.595,0,0.278334,27.8334
2025-12-15,小计,58960,102959,-1510,1447.512,170,,
2025-12-15,fu2604,54,180,34,15.5115,2,0.277769,27.7769
2025-12-15,fu2601,47870,73782,-1684,886.117,168,0.346366,34.6366
2025-12-16,小计,94148,111965,9006,1726.7315,966,,
2025-12-16,fu2603,313,1045,187,9.437,0,0.390683,39.0683
2025-12-16,fu2604,0,180,0,0.0,0,0.390683,39.0683
2025-12-16,fu2605,10,550,5,0.675,0,0.284513,28.4513
2025-12-16,fu2601,83629,81784,8002,1269.3085,966,0.303269,30.3269
2025-12-16,fu2602,10169,28017,803,443.499,0,0.284659,28.4659
2025-12-16,fu2609,27,389,9,3.812,0,0.262854,26.2854
2025-12-17,fu2609,73,411,22,7.634,0,0.276823,27.6823
