½»Ò×ÈÕÆÚ,ºÏÔ¼ÏµÁĞ,³É½»Á¿,³Ö²ÖÁ¿,³Ö²ÖÁ¿±ä»¯,³É½»¶î,ĞĞÈ¨Á¿,Òşº¬²¨¶¯ÂÊ,Òşº¬²¨¶¯ÂÊ(%)
2019/11/8,ru2006                        ,0,18,0,0,0,0.232145,23.2145
2019/11/8,ru2007                        ,0,56,0,0,0,0.232145,23.2145
2019/11/8,ru2008                        ,0,36,0,0,0,0.201095,20.1095
2019/11/8,ru2009                        ,114,1058,86,33.982,0,0.201095,20.1095
2019/11/8,ru2010                        ,0,0,0,0,0,0.201095,20.1095
2019/11/11,ru2001                        ,3920,43662,-40,800.984,2,0.220177,22.0177
2019/11/11,ru2003                        ,0,294,0,0,0,0.220177,22.0177
2019/11/11,ru2004                        ,0,146,0,0,0,0.195251,19.5251
2019/11/11,ru2005                        ,2464,12634,1092,772.99,0,0.195251,19.5251
2019/11/11,ru2006                        ,0,18,0,0,0,0.195251,19.5251
2019/11/11,ru2007                        ,0,56,0,0,0,0.202983,20.2983
2019/11/11,ru2008                        ,2,38,2,0.072,0,0.202983,20.2983
2019/11/11,ru2009                        ,2,1058,0,0.2,0,0.205382,20.5382
2019/11/11,ru2010                        ,0,0,0,0,0,0.205382,20.5382
2019/11/12,ru2001                        ,5182,44280,618,909.462,0,0.227565,22.7565
2019/11/12,ru2003                        ,0,294,0,0,0,0.227565,22.7565
2019/11/12,ru2004                        ,2,148,2,0.02,0,0.213437,21.3437
2019/11/12,ru2005                        ,1948,13378,744,804.742,0,0.212952,21.2952
2019/11/12,ru2006                        ,0,18,0,0,0,0.212952,21.2952
2019/11/12,ru2007                        ,0,56,0,0,0,0.212952,21.2952
2019/11/12,ru2008                        ,0,38,0,0,0,0.212952,21.2952
2019/11/12,ru2009                        ,0,1058,0,0,0,0.212952,21.2952
2019/11/12,ru2010                        ,0,0,0,0,0,0.212952,21.2952
2019/11/13,ru2001                        ,4326,44638,358,690.274,0,0.219566,21.9566
2019/11/13,ru2003                        ,2,296,2,0.01,0,0.221346,22.1346
2019/11/13,ru2004                        ,4,152,4,0.258,0,0.198751,19.8751
2019/11/13,ru2005                        ,1678,14000,622,578.652,0,0.228051,22.8051
2019/11/13,ru2006                        ,0,18,0,0,0,0.228051,22.8051
2019/11/13,ru2007                        ,0,56,0,0,0,0.228051,22.8051
2019/11/13,ru2008                        ,0,38,0,0,0,0.228051,22.8051
2019/11/13,ru2009                        ,0,1058,0,0,0,0.228051,22.8051
2019/11/13,ru2010                        ,0,0,0,0,0,0.228051,22.8051
2019/11/14,ru2001                        ,6610,44814,176,974.404,0,0.217505,21.7505
2019/11/14,ru2003                        ,0,296,0,0,0,0.217505,21.7505
2019/11/14,ru2004                        ,8,154,2,0.856,0,0.194829,19.4829
2019/11/14,ru2005                        ,1220,14316,316,494.842,0,0.210764,21.0764
2019/11/14,ru2006                        ,0,18,0,0,0,0.210764,21.0764
2019/11/14,ru2007                        ,0,56,0,0,0,0.210764,21.0764
2019/11/14,ru2008                        ,0,38,0,0,0,0.210764,21.0764
2019/11/14,ru2009                        ,6,1052,-6,2.304,0,0.210764,21.0764
2019/11/14,ru2010                        ,0,0,0,0,0,0.210764,21.0764
2019/11/15,ru2001                        ,6172,44174,-640,886.23,0,0.221433,22.1433
2019/11/15,ru2003                        ,0,296,0,0,0,0.221433,22.1433
2019/11/15,ru2004                        ,0,154,0,0,0,0.209275,20.9275
2019/11/15,ru2005                        ,1196,14614,298,426.53,0,0.209275,20.9275
2019/11/15,ru2006                        ,0,18,0,0,0,0.209275,20.9275
2019/11/15,ru2007                        ,0,56,0,0,0,0.209275,20.9275
2019/11/15,ru2008                        ,0,38,0,0,0,0.197266,19.7266
2019/11/15,ru2009                        ,10,1062,10,2.98,0,0.197266,19.7266
2019/11/15,ru2010                        ,0,0,0,0,0,0.197266,19.7266
2019/11/18,ru2001                        ,5362,43924,-250,947.422,0,0.228325,22.8325
2019/11/18,ru2003                        ,0,296,0,0,0,0.228325,22.8325
2019/11/18,ru2004                        ,30,160,6,5.384,0,0.198257,19.8257
2019/11/18,ru2005                        ,1718,15362,748,540.946,0,0.194059,19.4059
2019/11/18,ru2006                        ,0,18,0,0,0,0.194059,19.4059
2019/11/18,ru2007                        ,0,56,0,0,0,0.194059,19.4059
2019/11/18,ru2008                        ,0,38,0,0,0,0.194059,19.4059
2019/11/18,ru2009                        ,0,1062,0,0,0,0.194059,19.4059
2019/11/18,ru2010                        ,0,0,0,0,0,0.194059,19.4059
2019/11/18,ru2011                        ,0,0,0,0,0,0.194059,19.4059
2019/11/19,ru2001                        ,4910,43936,12,780.59,0,0.218338,21.8338
2019/11/19,ru2003                        ,0,296,0,0,0,0.218338,21.8338
2019/11/19,ru2004                        ,2,162,2,0.02,0,0.21666,21.666
2019/11/19,ru2005                        ,2314,16400,1038,763.274,0,0.208105,20.8105
2019/11/19,ru2006                        ,0,18,0,0,0,0.208105,20.8105
2019/11/19,ru2007                        ,0,56,0,0,0,0.208105,20.8105
2019/11/19,ru2008                        ,0,38,0,0,0,0.165881,16.5881
2019/11/19,ru2009                        ,2,1064,2,0.202,0,0.165881,16.5881
2019/11/19,ru2010                        ,0,0,0,0,0,0.165881,16.5881
2019/11/19,ru2011                        ,0,0,0,0,0,0.165881,16.5881
2019/11/20,ru2001                        ,21434,44002,66,4135.396,20,0.219908,21.9908
2019/11/20,ru2003                        ,34,294,-2,0.262,0,0.182254,18.2254
2019/11/20,ru2004                        ,2,162,0,0.022,0,0.203215,20.3215
2019/11/20,ru2005                        ,4264,16820,420,1769.496,4,0.219684,21.9684
2019/11/20,ru2006                        ,0,18,0,0,0,0.219684,21.9684
2019/11/20,ru2007                        ,0,56,0,0,0,0.219684,21.9684
2019/11/20,ru2008                        ,0,38,0,0,0,0.217514,21.7514
2019/11/20,ru2009                        ,12,1066,2,3.072,0,0.217514,21.7514
2019/11/20,ru2010                        ,0,0,0,0,0,0.217514,21.7514
2019/11/20,ru2011                        ,0,0,0,0,0,0.217514,21.7514
2019/11/21,ru2001                        ,11766,43794,-208,2716.65,0,0.209282,20.9282
2019/11/21,ru2003                        ,14,296,2,1.902,0,0.274064,27.4064
2019/11/21,ru2004                        ,0,162,0,0,0,0.274064,27.4064
2019/11/21,ru2005                        ,1902,17474,654,572.146,0,0.212187,21.2187
2019/11/21,ru2006                        ,0,18,0,0,0,0.212187,21.2187
2019/11/21,ru2007                        ,0,56,0,0,0,0.212187,21.2187
2019/11/21,ru2008                        ,0,38,0,0,0,0.221929,22.1929
2019/11/21,ru2009                        ,40,1086,20,12.186,0,0.221929,22.1929
2019/11/21,ru2010                        ,0,0,0,0,0,0.221929,22.1929
2019/11/21,ru2011                        ,0,0,0,0,0,0.221929,22.1929
2019/11/22,ru2001                        ,16428,41886,-1908,3193.264,18,0.212008,21.2008
2019/11/22,ru2003                        ,0,296,0,0,0,0.212008,21.2008
2019/11/22,ru2004                        ,0,162,0,0,0,0.20656,20.656
2019/11/22,ru2005                        ,3156,17626,152,1141.9,0,0.20656,20.656
2019/11/22,ru2006                        ,0,18,0,0,0,0.20656,20.656
2019/11/22,ru2007                        ,0,56,0,0,0,0.20656,20.656
2019/11/22,ru2008                        ,0,38,0,0,0,0.206456,20.6456
2019/11/22,ru2009                        ,26,1088,2,4.668,0,0.206456,20.6456
2019/11/22,ru2010                        ,0,0,0,0,0,0.206456,20.6456
2019/11/22,ru2011                        ,0,0,0,0,0,0.206456,20.6456
2019/11/25,ru2001                        ,15470,41762,-124,3224.378,88,0.227708,22.7708
2019/11/25,ru2003                        ,0,296,0,0,0,0.227708,22.7708
2019/11/25,ru2004                        ,14,150,-12,0.408,0,0.192296,19.2296
2019/11/25,ru2005                        ,2904,17328,-298,1036.006,0,0.206883,20.6883
2019/11/25,ru2006                        ,0,18,0,0,0,0.206883,20.6883
2019/11/25,ru2007                        ,0,56,0,0,0,0.206883,20.6883
2019/11/25,ru2008                        ,0,38,0,0,0,0.19963,19.963
2019/11/25,ru2009                        ,4,1086,-2,1.258,0,0.19963,19.963
2019/11/25,ru2010                        ,0,0,0,0,0,0.19963,19.963
2019/11/25,ru2011                        ,0,0,0,0,0,0.19963,19.963
2019/11/26,ru2001                        ,16284,41762,0,3020.558,4,0.239034,23.9034
2019/11/26,ru2003                        ,2,298,2,0.01,0,0.194616,19.4616
2019/11/26,ru2004                        ,2,150,0,0.124,0,0.209579,20.9579
2019/11/26,ru2005                        ,3362,17716,388,1026.656,0,0.209982,20.9982
2019/11/26,ru2006                        ,0,18,0,0,0,0.209982,20.9982
2019/11/26,ru2007                        ,0,56,0,0,0,0.209982,20.9982
2019/11/26,ru2008                        ,0,38,0,0,0,0.194292,19.4292
2019/11/26,ru2009                        ,2,1086,0,0.086,0,0.194292,19.4292
2019/11/26,ru2010                        ,0,0,0,0,0,0.194292,19.4292
2019/11/26,ru2011                        ,0,0,0,0,0,0.194292,19.4292
2019/11/27,ru2001                        ,10982,40728,-1034,1823.26,0,0.26215,26.215
2019/11/27,ru2003                        ,0,298,0,0,0,0.26215,26.215
2019/11/27,ru2004                        ,6,148,-2,0.42,0,0.20192,20.192
2019/11/27,ru2005                        ,2668,18394,678,901.072,0,0.21622,21.622
2019/11/27,ru2006                        ,0,18,0,0,0,0.21622,21.622
2019/11/27,ru2007                        ,0,56,0,0,0,0.21622,21.622
2019/11/27,ru2008                        ,0,38,0,0,0,0.210395,21.0395
2019/11/27,ru2009                        ,8,1084,-2,2.072,0,0.210395,21.0395
2019/11/27,ru2010                        ,0,0,0,0,0,0.210395,21.0395
2019/11/27,ru2011                        ,0,0,0,0,0,0.210395,21.0395
2019/11/28,ru2001                        ,6866,40762,34,1549.404,0,0.252117,25.2117
2019/11/28,ru2003                        ,0,298,0,0,0,0.252117,25.2117
2019/11/28,ru2004                        ,0,148,0,0,0,0.193755,19.3755
2019/11/28,ru2005                        ,1726,19018,624,529.374,0,0.193755,19.3755
2019/11/28,ru2006                        ,0,18,0,0,0,0.193755,19.3755
2019/11/28,ru2007                        ,0,56,0,0,0,0.193755,19.3755
2019/11/28,ru2008                        ,0,38,0,0,0,0.232831,23.2831
2019/11/28,ru2009                        ,2,1086,2,0.58,0,0.232831,23.2831
2019/11/28,ru2010                        ,0,0,0,0,0,0.232831,23.2831
2019/11/28,ru2011                        ,0,0,0,0,0,0.232831,23.2831
2019/11/29,ru2001                        ,12322,39212,-1550,1363.69,10,0.254409,25.4409
2019/11/29,ru2003                        ,2,300,2,0.008,0,0.211041,21.1041
2019/11/29,ru2004                        ,0,148,0,0,0,0.211041,21.1041
2019/11/29,ru2005                        ,3532,20480,1462,1007.306,0,0.203303,20.3303
2019/11/29,ru2006                        ,0,18,0,0,0,0.203303,20.3303
2019/11/29,ru2007                        ,0,56,0,0,0,0.203303,20.3303
2019/11/29,ru2008                        ,0,38,0,0,0,0.216852,21.6852
2019/11/29,ru2009                        ,2,1086,0,0.6,0,0.216852,21.6852
2019/11/29,ru2010                        ,0,0,0,0,0,0.216852,21.6852
2019/11/29,ru2011                        ,0,0,0,0,0,0.216852,21.6852
2019/12/2,ru2001                        ,9494,36212,-3000,981.286,0,0.254566,25.4566
2019/12/2,ru2003                        ,8,304,4,1.176,0,0.152274,15.2274
2019/12/2,ru2004                        ,2,150,2,0.022,0,0.19953,19.953
2019/12/2,ru2005                        ,4434,20794,314,1013.31,0,0.207978,20.7978
2019/12/2,ru2006                        ,0,18,0,0,0,0.207978,20.7978
2019/12/2,ru2007                        ,0,56,0,0,0,0.207978,20.7978
2019/12/2,ru2008                        ,0,38,0,0,0,0.210647,21.0647
2019/12/2,ru2009                        ,22,1106,20,8.378,0,0.210647,21.0647
2019/12/2,ru2010                        ,0,0,0,0,0,0.210647,21.0647
2019/12/2,ru2011                        ,0,0,0,0,0,0.210647,21.0647
2019/12/3,ru2001                        ,6792,35884,-328,681.828,4,0.227316,22.7316
2019/12/3,ru2003                        ,0,304,0,0,0,0.227316,22.7316
2019/12/3,ru2004                        ,4,154,4,0.04,0,0.199576,19.9576
2019/12/3,ru2005                        ,3086,21964,1170,789.64,0,0.21154,21.154
2019/12/3,ru2006                        ,0,18,0,0,0,0.21154,21.154
2019/12/3,ru2007                        ,0,56,0,0,0,0.21154,21.154
2019/12/3,ru2008                        ,0,38,0,0,0,0.256875,25.6875
2019/12/3,ru2009                        ,2,1106,0,0.932,0,0.256875,25.6875
2019/12/3,ru2010                        ,0,0,0,0,0,0.256875,25.6875
2019/12/3,ru2011                        ,0,0,0,0,0,0.256875,25.6875
2019/12/4,ru2001                        ,7096,34600,-1284,819.316,0,0.206405,20.6405
2019/12/4,ru2003                        ,2,306,2,0.998,0,0.176328,17.6328
2019/12/4,ru2004                        ,0,154,0,0,0,0.176328,17.6328
2019/12/4,ru2005                        ,2630,22244,280,846.754,0,0.200161,20.0161
2019/12/4,ru2006                        ,0,18,0,0,0,0.200161,20.0161
2019/12/4,ru2007                        ,0,56,0,0,0,0.200161,20.0161
2019/12/4,ru2008                        ,0,38,0,0,0,0.200161,20.0161
2019/12/4,ru2009                        ,0,1106,0,0,0,0.200161,20.0161
2019/12/4,ru2010                        ,0,0,0,0,0,0.200161,20.0161
2019/12/4,ru2011                        ,0,0,0,0,0,0.200161,20.0161
2019/12/5,ru2001                        ,15122,33428,-1172,2295.628,42,0.204905,20.4905
2019/12/5,ru2003                        ,10,316,10,0.194,0,0.20748,20.748
2019/12/5,ru2004                        ,22,176,22,36.774,0,0.100692,10.0692
2019/12/5,ru2005                        ,8506,22692,448,2608.426,0,0.201245,20.1245
2019/12/5,ru2006                        ,0,18,0,0,0,0.201245,20.1245
2019/12/5,ru2007                        ,206,88,32,48.044,0,0.154988,15.4988
2019/12/5,ru2008                        ,0,38,0,0,0,0.154988,15.4988
2019/12/5,ru2009                        ,540,1538,432,168.988,0,0.192847,19.2847
2019/12/5,ru2010                        ,0,0,0,0,0,0.192847,19.2847
2019/12/5,ru2011                        ,0,0,0,0,0,0.192847,19.2847
2019/12/6,ru2001                        ,6928,33684,256,996.36,14,0.214925,21.4925
2019/12/6,ru2003                        ,0,316,0,0,0,0.214925,21.4925
2019/12/6,ru2004                        ,22,176,0,28.846,0,0.194808,19.4808
2019/12/6,ru2005                        ,3266,23246,554,1043.89,0,0.214503,21.4503
2019/12/6,ru2006                        ,0,18,0,0,0,0.214503,21.4503
2019/12/6,ru2007                        ,30,58,-30,9.99,0,0.202368,20.2368
2019/12/6,ru2008                        ,0,38,0,0,0,0.202368,20.2368
2019/12/6,ru2009                        ,10,1546,8,4.856,0,0.214594,21.4594
2019/12/6,ru2010                        ,0,0,0,0,0,0.214594,21.4594
2019/12/6,ru2011                        ,0,0,0,0,0,0.214594,21.4594
2019/12/9,ru2001                        ,11970,33254,-430,1567.496,190,0.214189,21.4189
2019/12/9,ru2003                        ,0,316,0,0,0,0.214189,21.4189
2019/12/9,ru2004                        ,6,176,0,8.252,0,0.181285,18.1285
2019/12/9,ru2005                        ,7548,25896,2650,2431.986,0,0.223392,22.3392
2019/12/9,ru2006                        ,0,18,0,0,0,0.223392,22.3392
2019/12/9,ru2007                        ,0,58,0,0,0,0.223392,22.3392
2019/12/9,ru2008                        ,0,38,0,0,0,0.223136,22.3136
2019/12/9,ru2009                        ,34,1568,22,14.048,0,0.223136,22.3136
2019/12/9,ru2010                        ,0,0,0,0,0,0.223136,22.3136
2019/12/9,ru2011                        ,0,0,0,0,0,0.223136,22.3136
2019/12/10,ru2001                        ,6002,32780,-474,975.584,8,0.224346,22.4346
2019/12/10,ru2003                        ,0,316,0,0,0,0.224346,22.4346
2019/12/10,ru2004                        ,10,166,-10,0.348,0,0.192359,19.2359
2019/12/10,ru2005                        ,3256,26750,854,1326.154,0,0.225348,22.5348
2019/12/10,ru2006                        ,0,18,0,0,0,0.225348,22.5348
2019/12/10,ru2007                        ,0,58,0,0,0,0.225348,22.5348
2019/12/10,ru2008                        ,0,38,0,0,0,0.220558,22.0558
2019/12/10,ru2009                        ,40,1588,20,18.634,0,0.220558,22.0558
2019/12/10,ru2010                        ,0,0,0,0,0,0.220558,22.0558
2019/12/10,ru2011                        ,0,0,0,0,0,0.220558,22.0558
2019/12/11,ru2001                        ,5620,32222,-558,575.672,136,0.21423,21.423
2019/12/11,ru2003                        ,0,316,0,0,0,0.21423,21.423
2019/12/11,ru2004                        ,0,166,0,0,0,0.221541,22.1541
2019/12/11,ru2005                        ,5032,28082,1332,1764.926,2,0.221541,22.1541
2019/12/11,ru2006                        ,0,18,0,0,0,0.221541,22.1541
2019/12/11,ru2007                        ,0,58,0,0,0,0.221541,22.1541
2019/12/11,ru2008                        ,0,38,0,0,0,0.219766,21.9766
2019/12/11,ru2009                        ,4,1590,2,1.926,0,0.219766,21.9766
2019/12/11,ru2010                        ,0,0,0,0,0,0.219766,21.9766
2019/12/11,ru2011                        ,0,0,0,0,0,0.219766,21.9766
2019/12/12,ru2001                        ,3870,32360,138,410.368,4,0.213907,21.3907
2019/12/12,ru2003                        ,0,316,0,0,0,0.213907,21.3907
2019/12/12,ru2004                        ,0,166,0,0,0,0.223182,22.3182
2019/12/12,ru2005                        ,1874,28220,138,651.852,0,0.223182,22.3182
2019/12/12,ru2006                        ,0,18,0,0,0,0.223182,22.3182
2019/12/12,ru2007                        ,0,58,0,0,0,0.223182,22.3182
2019/12/12,ru2008                        ,0,38,0,0,0,0.221547,22.1547
2019/12/12,ru2009                        ,8,1590,0,4.074,0,0.221547,22.1547
2019/12/12,ru2010                        ,0,0,0,0,0,0.221547,22.1547
2019/12/12,ru2011                        ,0,0,0,0,0,0.221547,22.1547
2019/12/13,ru2001                        ,7126,31464,-896,847.228,242,0.195248,19.5248
2019/12/13,ru2003                        ,0,316,0,0,0,0.195248,19.5248
2019/12/13,ru2004                        ,6,172,6,0.216,0,0.196488,19.6488
2019/12/13,ru2005                        ,5718,28774,554,1753.542,0,0.222992,22.2992
2019/12/13,ru2006                        ,0,18,0,0,0,0.222992,22.2992
2019/12/13,ru2007                        ,2,56,-2,0.608,0,0.193585,19.3585
2019/12/13,ru2008                        ,0,38,0,0,0,0.193585,19.3585
2019/12/13,ru2009                        ,18,1604,14,9.78,0,0.222068,22.2068
2019/12/13,ru2010                        ,0,0,0,0,0,0.222068,22.2068
2019/12/13,ru2011                        ,0,0,0,0,0,0.222068,22.2068
2019/12/16,ru2001                        ,4948,30822,-642,522.278,0,0.226668,22.6668
2019/12/16,ru2003                        ,0,316,0,0,0,0.226668,22.6668
2019/12/16,ru2004                        ,0,172,0,0,0,0.217204,21.7204
2019/12/16,ru2005                        ,4370,28738,-36,1061.768,0,0.217204,21.7204
2019/12/16,ru2006                        ,0,18,0,0,0,0.217204,21.7204
2019/12/16,ru2007                        ,0,56,0,0,0,0.217204,21.7204
2019/12/16,ru2008                        ,0,38,0,0,0,0.206391,20.6391
2019/12/16,ru2009                        ,6,1604,0,1.462,0,0.206391,20.6391
2019/12/16,ru2010                        ,0,0,0,0,0,0.206391,20.6391
2019/12/16,ru2011                        ,0,0,0,0,0,0.206391,20.6391
2019/12/17,ru2001                        ,3314,30646,-176,343.208,8,0.220177,22.0177
2019/12/17,ru2003                        ,0,316,0,0,0,0.220177,22.0177
2019/12/17,ru2004                        ,0,172,0,0,0,0.223708,22.3708
2019/12/17,ru2005                        ,2422,29172,434,675.326,18,0.223708,22.3708
2019/12/17,ru2006                        ,0,18,0,0,0,0.223708,22.3708
2019/12/17,ru2007                        ,0,56,0,0,0,0.223708,22.3708
2019/12/17,ru2008                        ,0,38,0,0,0,0.211669,21.1669
2019/12/17,ru2009                        ,20,1604,0,10.512,0,0.211669,21.1669
2019/12/17,ru2010                        ,0,0,0,0,0,0.211669,21.1669
2019/12/17,ru2011                        ,0,0,0,0,0,0.211669,21.1669
2019/12/18,ru2001                        ,3760,30186,-460,230.046,10,0.203957,20.3957
2019/12/18,ru2003                        ,4,318,2,0.182,0,0.180158,18.0158
2019/12/18,ru2004                        ,0,172,0,0,0,0.180158,18.0158
2019/12/18,ru2005                        ,3316,29724,552,1026.468,4,0.215586,21.5586
2019/12/18,ru2006                        ,0,18,0,0,0,0.215586,21.5586
2019/12/18,ru2007                        ,0,56,0,0,0,0.215586,21.5586
2019/12/18,ru2008                        ,0,38,0,0,0,0.224237,22.4237
2019/12/18,ru2009                        ,16,1604,0,8.854,0,0.224237,22.4237
2019/12/18,ru2010                        ,0,0,0,0,0,0.224237,22.4237
2019/12/18,ru2011                        ,0,0,0,0,0,0.224237,22.4237
2019/12/19,ru2001                        ,9796,28962,-1224,724.794,2,0.208576,20.8576
2019/12/19,ru2003                        ,2,320,2,0.008,0,0.225738,22.5738
2019/12/19,ru2004                        ,8,180,8,0.16,0,0.202429,20.2429
2019/12/19,ru2005                        ,8210,32034,2310,2510.112,0,0.214921,21.4921
2019/12/19,ru2006                        ,0,18,0,0,0,0.214921,21.4921
2019/12/19,ru2007                        ,0,56,0,0,0,0.214921,21.4921
2019/12/19,ru2008                        ,0,38,0,0,0,0.212417,21.2417
2019/12/19,ru2009                        ,38,1596,-8,12.21,0,0.212417,21.2417
2019/12/19,ru2010                        ,0,0,0,0,0,0.212417,21.2417
2019/12/19,ru2011                        ,0,0,0,0,0,0.212417,21.2417
2019/12/20,ru2001                        ,3654,28502,-460,190.246,2,0.220563,22.0563
2019/12/20,ru2003                        ,2,318,-2,0.386,0,0.241113,24.1113
2019/12/20,ru2004                        ,4,184,4,0.134,0,0.206978,20.6978
2019/12/20,ru2005                        ,2856,32712,678,960.982,0,0.220708,22.0708
2019/12/20,ru2006                        ,0,18,0,0,0,0.220708,22.0708
2019/12/20,ru2007                        ,0,56,0,0,0,0.220708,22.0708
2019/12/20,ru2008                        ,0,38,0,0,0,0.201956,20.1956
2019/12/20,ru2009                        ,140,1620,24,21.324,0,0.201956,20.1956
2019/12/20,ru2010                        ,0,0,0,0,0,0.201956,20.1956
2019/12/20,ru2011                        ,0,0,0,0,0,0.201956,20.1956
2019/12/23,ru2001                        ,4654,27900,-602,320.296,22,0.275359,27.5359
2019/12/23,ru2003                        ,0,318,0,0,0,0.275359,27.5359
2019/12/23,ru2004                        ,0,184,0,0,0,0.211358,21.1358
2019/12/23,ru2005                        ,3620,33694,982,1208.174,0,0.211358,21.1358
2019/12/23,ru2006                        ,0,18,0,0,0,0.211358,21.1358
2019/12/23,ru2007                        ,0,56,0,0,0,0.211358,21.1358
2019/12/23,ru2008                        ,0,38,0,0,0,0.208124,20.8124
2019/12/23,ru2009                        ,120,1680,60,106.95,0,0.208124,20.8124
2019/12/23,ru2010                        ,0,0,0,0,0,0.208124,20.8124
2019/12/23,ru2011                        ,0,0,0,0,0,0.208124,20.8124
2019/12/24,ru2001                        ,3772,27480,-420,239.494,32,0.310693,31.0693
2019/12/24,ru2003                        ,0,318,0,0,0,0.310693,31.0693
2019/12/24,ru2004                        ,2,186,2,0.022,0,0.215295,21.5295
2019/12/24,ru2005                        ,2570,34026,332,669.746,0,0.225681,22.5681
2019/12/24,ru2006                        ,0,18,0,0,0,0.225681,22.5681
2019/12/24,ru2007                        ,0,56,0,0,0,0.225681,22.5681
2019/12/24,ru2008                        ,0,38,0,0,0,0.205823,20.5823
2019/12/24,ru2009                        ,102,1716,36,26.23,0,0.205823,20.5823
2019/12/24,ru2010                        ,0,0,0,0,0,0.205823,20.5823
2019/12/24,ru2011                        ,0,0,0,0,0,0.205823,20.5823
2019/12/25,ru2001                        ,3244,0,-27480,159.512,2636,0.119873,11.9873
2019/12/25,ru2003                        ,6,320,2,1.76,0,0.119487,11.9487
2019/12/25,ru2004                        ,8,192,6,0.248,0,0.208866,20.8866
2019/12/25,ru2005                        ,3316,34434,408,813.072,0,0.224939,22.4939
2019/12/25,ru2006                        ,0,18,0,0,0,0.224939,22.4939
2019/12/25,ru2007                        ,0,56,0,0,0,0.224939,22.4939
2019/12/25,ru2008                        ,0,38,0,0,0,0.209017,20.9017
2019/12/25,ru2009                        ,204,1774,58,42.108,0,0.209017,20.9017
2019/12/25,ru2010                        ,0,0,0,0,0,0.209017,20.9017
2019/12/25,ru2011                        ,0,0,0,0,0,0.209017,20.9017
2019/12/26,ru2003                        ,0,320,0,0,0,0.205441,20.5441
2019/12/26,ru2004                        ,0,192,0,0,0,0.205441,20.5441
2019/12/26,ru2005                        ,4010,35640,1206,1228.374,0,0.205441,20.5441
2019/12/26,ru2006                        ,0,18,0,0,0,0.205441,20.5441
2019/12/26,ru2007                        ,0,56,0,0,0,0.205441,20.5441
2019/12/26,ru2008                        ,0,38,0,0,0,0.203902,20.3902
2019/12/26,ru2009                        ,312,1866,92,123.822,0,0.203902,20.3902
2019/12/26,ru2010                        ,0,0,0,0,0,0.203902,20.3902
2019/12/26,ru2011                        ,0,0,0,0,0,0.203902,20.3902
2019/12/27,ru2003                        ,8,316,-4,0.008,0,0.220088,22.0088
2019/12/27,ru2004                        ,0,192,0,0,0,0.220088,22.0088
2019/12/27,ru2005                        ,4628,35538,-102,1069.67,0,0.231616,23.1616
2019/12/27,ru2006                        ,0,18,0,0,0,0.231616,23.1616
2019/12/27,ru2007                        ,0,56,0,0,0,0.231616,23.1616
2019/12/27,ru2008                        ,0,38,0,0,0,0.211386,21.1386
2019/12/27,ru2009                        ,364,1972,106,109.562,0,0.211386,21.1386
2019/12/27,ru2010                        ,0,0,0,0,0,0.211386,21.1386
2019/12/27,ru2011                        ,0,0,0,0,0,0.211386,21.1386
2019/12/30,ru2003                        ,0,316,0,0,0,0.224245,22.4245
2019/12/30,ru2004                        ,0,192,0,0,0,0.224245,22.4245
2019/12/30,ru2005                        ,7458,36292,754,2001.89,0,0.224245,22.4245
2019/12/30,ru2006                        ,0,18,0,0,0,0.224245,22.4245
2019/12/30,ru2007                        ,0,56,0,0,0,0.224245,22.4245
2019/12/30,ru2008                        ,0,38,0,0,0,0.212053,21.2053
2019/12/30,ru2009                        ,242,2120,148,142.342,0,0.212053,21.2053
2019/12/30,ru2010                        ,0,0,0,0,0,0.212053,21.2053
2019/12/30,ru2011                        ,0,0,0,0,0,0.212053,21.2053
2019/12/31,ru2003                        ,0,316,0,0,0,0.196363,19.6363
2019/12/31,ru2004                        ,2,194,2,0.066,0,0.196363,19.6363
2019/12/31,ru2005                        ,4402,36984,692,1092.004,0,0.23582,23.582
2019/12/31,ru2006                        ,0,18,0,0,0,0.23582,23.582
2019/12/31,ru2007                        ,0,56,0,0,0,0.23582,23.582
2019/12/31,ru2008                        ,0,38,0,0,0,0.197452,19.7452
2019/12/31,ru2009                        ,132,2158,38,47.846,0,0.197452,19.7452
2019/12/31,ru2010                        ,0,0,0,0,0,0.197452,19.7452
2019/12/31,ru2011                        ,0,0,0,0,0,0.197452,19.7452
2020/1/2,ru2003                        ,0,158,0,0,0,0.233385,23.3385
2020/1/2,ru2004                        ,0,97,0,0,0,0.233385,23.3385
2020/1/2,ru2005                        ,3564,18512,20,917.721,1,0.233385,23.3385
2020/1/2,ru2006                        ,3,12,3,0.113,0,0.204468,20.4468
2020/1/2,ru2007                        ,0,28,0,0,0,0.204468,20.4468
2020/1/2,ru2008                        ,0,19,0,0,0,0.212287,21.2287
2020/1/2,ru2009                        ,130,1072,-7,67.487,0,0.212287,21.2287
2020/1/2,ru2010                        ,0,0,0,0,0,0.212287,21.2287
2020/1/2,ru2011                        ,0,0,0,0,0,0.212287,21.2287
2020/1/3,ru2003                        ,0,158,0,0,0,0.21925,21.925
2020/1/3,ru2004                        ,0,97,0,0,0,0.21925,21.925
2020/1/3,ru2005                        ,3045,19000,488,693.626,0,0.21925,21.925
2020/1/3,ru2006                        ,0,12,0,0,0,0.21925,21.925
2020/1/3,ru2007                        ,0,28,0,0,0,0.21925,21.925
