交易日期,合约系列,成交量,持仓量,持仓量变化,成交额,行权量,隐含波动率,隐含波动率(%)
2020-06-23,cu2012                        ,2,1260,0,0.069,,0.24226,24.226
2020-06-23,cu2101                        ,11,956,5,0.768,,0.220166,22.0166
2020-06-23,cu2106                        ,10,6,5,2.824,,0.167817,16.7817
2020-06-23,cu2011                        ,29,1466,3,1.946,,0.235683,23.5683
2020-06-24,cu2102                        ,49,610,10,21.11,,0.184992,18.4992
2020-06-24,cu2009                        ,1328,7976,152,265.19,,0.196474,19.6474
2020-06-24,cu2012                        ,34,1271,11,4.1485,,0.188966,18.8966
2020-06-24,cu2008                        ,9788,17507,1105,1400.928,,0.202109,20.2109
2020-06-24,cu2104                        ,13,94,9,5.345,,0.169403,16.9403
2020-06-24,cu2011                        ,24,1470,4,1.905,,0.203794,20.3794
2020-06-24,cu2010                        ,598,2863,117,166.725,,0.184865,18.4865
2020-06-24,cu2101                        ,14,961,5,2.6635,,0.196196,19.6196
2020-06-24,cu2105                        ,7,91,4,3.1615,,0.167324,16.7324
2020-06-24,cu2103                        ,22,319,16,8.745,,0.172429,17.2429
2020-06-24,cu2106                        ,1,7,1,1.8715,,0.160305,16.0305
2020-06-29,cu2011                        ,11,1462,-8,4.825,,0.20424,20.424
2020-06-29,cu2010                        ,672,3028,165,190.809,,0.20794,20.794
2020-06-29,cu2008                        ,8458,17762,255,1933.174,,0.211633,21.1633
2020-06-29,cu2101                        ,5,961,0,0.5,,0.143134,14.3134
2020-06-29,cu2106                        ,8,15,8,29.532,,0.133023,13.3023
2020-06-29,cu2012                        ,27,1272,1,1.2875,,0.224379,22.4379
2020-06-29,cu2105                        ,8,97,6,0.735,,0.171626,17.1626
2020-06-29,cu2104                        ,0,94,0,0.0,,0.196756,19.6756
2020-06-29,cu2102                        ,18,605,-5,9.5675,,0.204149,20.4149
2020-06-29,cu2009                        ,1478,8009,33,473.039,,0.205709,20.5709
2020-06-29,cu2103                        ,3,320,1,0.1615,,0.196756,19.6756
2020-06-30,cu2011                        ,29,1463,1,4.962,,0.241829,24.1829
2020-06-30,cu2102                        ,25,605,0,20.506,,0.183498,18.3498
2020-06-30,cu2012                        ,32,1280,8,2.604,,0.219518,21.9518
2020-06-30,cu2103                        ,7,326,6,0.2025,,0.207553,20.7553
2020-06-30,cu2101                        ,26,983,22,4.436,,0.272687,27.2687
2020-06-30,cu2106                        ,0,15,0,0.0,,0.170055,17.0055
2020-06-30,cu2008                        ,9398,18112,350,1816.855,,0.202919,20.2919
2020-06-30,cu2104                        ,0,94,0,0.0,,0.207553,20.7553
2020-06-30,cu2010                        ,912,3292,264,287.304,,0.184523,18.4523
2020-06-30,cu2009                        ,2928,8107,98,498.8565,,0.207974,20.7974
2020-06-30,cu2105                        ,4,101,4,0.2,,0.170055,17.0055
2020-07-01,cu2106                        ,0,15,0,0.0,,0.212433,21.2433
2020-07-01,cu2102                        ,61,628,23,14.626,,0.225417,22.5417
2020-07-01,cu2008                        ,12592,19027,915,2957.2215,,0.206164,20.6164
2020-07-01,cu2010                        ,1106,3582,290,416.5495,,0.187177,18.7177
2020-07-01,cu2101                        ,1,983,0,0.15,,0.133221,13.3221
2020-07-01,cu2104                        ,0,94,0,0.0,,0.212433,21.2433
2020-07-01,cu2009                        ,2844,8022,-85,805.1945,,0.200446,20.0446
2020-07-01,cu2103                        ,37,337,11,1.3915,,0.212433,21.2433
2020-07-01,cu2105                        ,0,101,0,0.0,,0.212433,21.2433
2020-07-01,cu2011                        ,46,1468,5,9.1185,,0.180316,18.0316
2020-07-01,cu2012                        ,8,1279,-1,3.9175,,0.172574,17.2574
2020-07-02,cu2105                        ,15,113,12,1.4835,,0.168559,16.8559
2020-07-02,cu2106                        ,7,21,6,0.836,,0.169588,16.9588
2020-07-02,cu2011                        ,543,1543,75,68.1495,,0.206217,20.6217
2020-07-02,cu2102                        ,117,648,20,25.4365,,0.191223,19.1223
2020-07-02,cu2104                        ,93,163,69,11.7485,,0.187633,18.7633
2020-07-02,cu2103                        ,83,348,11,10.2385,,0.184252,18.4252
2020-07-02,cu2008                        ,11036,19654,627,2251.7255,,0.208723,20.8723
2020-07-02,cu2012                        ,111,1297,18,9.8135,,0.219499,21.9499
2020-07-02,cu2009                        ,4171,7951,-71,1289.91,,0.178456,17.8456
2020-07-02,cu2101                        ,61,962,-21,7.6895,,0.18373,18.373
2020-07-02,cu2010                        ,1302,3647,65,448.0385,,0.191931,19.1931
2020-07-03,cu2105                        ,1,114,1,0.9905,,0.162063,16.2063
2020-07-03,cu2011                        ,67,1553,10,12.746,,0.177408,17.7408
2020-07-03,cu2010                        ,439,3643,-4,210.3595,,0.186677,18.6677
2020-07-03,cu2008                        ,13423,20199,545,2433.673,,0.197896,19.7896
2020-07-03,cu2106                        ,0,21,0,0.0,,0.162063,16.2063
2020-07-03,cu2012                        ,84,1342,45,11.705,,0.214188,21.4188
2020-07-03,cu2102                        ,2,648,0,3.894,,0.160266,16.0266
2020-07-03,cu2009                        ,2153,8271,320,569.0765,,0.184259,18.4259
2020-07-03,cu2104                        ,1,163,0,0.094,,0.225462,22.5462
2020-07-03,cu2103                        ,11,342,-6,0.412,,0.196107,19.6107
2020-07-03,cu2101                        ,27,957,-5,2.98,,0.191457,19.1457
2020-07-06,cu2011                        ,26,1567,14,6.32,,0.167746,16.7746
2020-07-06,cu2009                        ,3196,8573,302,530.1345,,0.195965,19.5965
2020-07-06,cu2010                        ,1488,3962,319,437.4125,,0.191138,19.1138
2020-07-06,cu2101                        ,8,959,2,0.3435,,0.27398,27.398
2020-07-06,cu2008                        ,17750,19800,-399,2587.493,,0.224862,22.4862
2020-07-06,cu2106                        ,0,21,0,0.0,,0.211928,21.1928
2020-07-06,cu2012                        ,33,1356,14,5.1085,,0.188162,18.8162
2020-07-06,cu2102                        ,8,648,0,0.215,,0.19843,19.843
2020-07-06,cu2104                        ,3,163,0,0.1155,,0.20405,20.405
2020-07-06,cu2105                        ,55,154,40,6.7005,,0.211928,21.1928
2020-07-06,cu2103                        ,0,342,0,0.0,,0.19843,19.843
2020-07-07,cu2011                        ,69,1600,33,14.459,,0.17669,17.669
2020-07-07,cu2009                        ,4428,9766,1193,1114.7695,,0.195284,19.5284
2020-07-07,cu2103                        ,0,342,0,0.0,,0.20329,20.329
2020-07-07,cu2012                        ,21,1376,20,1.145,,0.334647,33.4647
2020-07-07,cu2008                        ,11735,20102,302,2429.189,,0.223452,22.3452
2020-07-07,cu2010                        ,828,4105,143,223.5885,,0.194623,19.4623
2020-07-07,cu2106                        ,0,21,0,0.0,,0.183034,18.3034
2020-07-07,cu2101                        ,0,959,0,0.0,,0.334647,33.4647
2020-07-07,cu2104                        ,10,163,0,0.321,,0.20329,20.329
2020-07-07,cu2102                        ,0,648,0,0.0,,0.334647,33.4647
2020-07-07,cu2105                        ,1,155,1,0.0375,,0.183034,18.3034
2020-07-08,cu2012                        ,93,1357,-19,3.7445,,0.242263,24.2263
2020-07-08,cu2009                        ,3480,10520,754,812.56,,0.202495,20.2495
2020-07-08,cu2010                        ,1690,4685,580,417.082,,0.183928,18.3928
2020-07-08,cu2011                        ,137,1620,20,95.402,,0.228057,22.8057
2020-07-08,cu2103                        ,30,342,0,49.6255,,0.145665,14.5665
2020-07-08,cu2008                        ,11466,19737,-365,2007.7225,,0.216754,21.6754
2020-07-08,cu2106                        ,0,21,0,0.0,,0.172368,17.2368
2020-07-08,cu2104                        ,36,161,-2,13.7675,,0.186008,18.6008
2020-07-08,cu2101                        ,92,946,-13,31.1495,,0.219994,21.9994
2020-07-08,cu2105                        ,10,156,1,2.502,,0.172368,17.2368
2020-07-08,cu2102                        ,56,659,11,96.4485,,0.162081,16.2081
2020-07-09,cu2011                        ,81,1651,31,14.449,,0.213969,21.3969
2020-07-09,cu2010                        ,1301,4843,158,365.4135,,0.18675,18.675
2020-07-09,cu2101                        ,21,953,7,5.495,,0.180602,18.0602
2020-07-09,cu2106                        ,7,26,5,0.711,,0.171706,17.1706
2020-07-09,cu2008                        ,12822,20116,379,2610.826,,0.221029,22.1029
2020-07-09,cu2009                        ,4780,11366,846,1647.8995,,0.218275,21.8275
2020-07-09,cu2105                        ,10,165,9,0.8005,,0.174156,17.4156
2020-07-09,cu2102                        ,2,661,2,0.9855,,0.162428,16.2428
2020-07-09,cu2103                        ,3,344,2,0.596,,0.180024,18.0024
2020-07-09,cu2104                        ,1,161,0,0.0205,,0.19951,19.951
2020-07-09,cu2012                        ,92,1347,-10,16.2435,,0.190065,19.0065
2020-07-10,cu2103                        ,19,352,8,4.878,,0.173419,17.3419
2020-07-10,cu2010                        ,1814,5176,333,547.721,,0.192262,19.2262
2020-07-10,cu2012                        ,6,1347,0,1.0935,,0.224867,22.4867
2020-07-10,cu2008                        ,14102,20631,515,2364.7495,,0.22905,22.905
2020-07-10,cu2009                        ,4469,12002,636,1640.159,,0.221098,22.1098
2020-07-10,cu2101                        ,33,950,-3,8.526,,0.168031,16.8031
2020-07-10,cu2102                        ,5,662,1,0.8145,,0.152494,15.2494
2020-07-10,cu2011                        ,30,1656,5,3.9575,,0.201414,20.1414
2020-07-10,cu2105                        ,17,168,3,1.762,,0.185367,18.5367
2020-07-10,cu2104                        ,13,163,2,2.9855,,0.183051,18.3051
2020-07-10,cu2106                        ,0,26,0,0.0,,0.185367,18.5367
2020-07-13,cu2102                        ,125,720,58,57.3455,,0.197762,19.7762
2020-07-13,cu2010                        ,6170,5407,231,3677.736,,0.228173,22.8173
2020-07-13,cu2011                        ,295,1713,57,98.2165,,0.233437,23.3437
2020-07-13,cu2012                        ,375,1354,7,116.3035,,0.22729,22.729
2020-07-13,cu2106                        ,43,57,31,20.9155,,0.181697,18.1697
2020-07-13,cu2008                        ,25227,20375,-256,9208.1555,,0.29905,29.905
2020-07-13,cu2105                        ,146,250,82,50.9515,,0.177455,17.7455
2020-07-13,cu2103                        ,97,404,52,39.8895,,0.199309,19.9309
2020-07-13,cu2104                        ,143,246,83,40.14,,0.18185,18.185
2020-07-13,cu2101                        ,205,1027,77,93.498,,0.203858,20.3858
2020-07-13,cu2009                        ,10547,12319,317,6064.305,,0.259667,25.9667
2020-07-14,cu2101                        ,233,981,-46,78.053,,0.212069,21.2069
2020-07-14,cu2011                        ,379,1749,36,103.7055,,0.238512,23.8512
2020-07-14,cu2105                        ,77,223,-27,16.9415,,0.194275,19.4275
2020-07-14,cu2010                        ,2061,5778,371,1206.732,,0.235236,23.5236
2020-07-14,cu2009                        ,6971,13406,1087,2646.9425,,0.262086,26.2086
2020-07-14,cu2008                        ,16563,21481,1106,4592.124,,0.289301,28.9301
2020-07-14,cu2104                        ,63,241,-5,12.7045,,0.194523,19.4523
2020-07-14,cu2106                        ,24,45,-12,36.818,,0.143791,14.3791
2020-07-14,cu2012                        ,312,1399,45,79.8065,,0.225894,22.5894
2020-07-14,cu2102                        ,154,708,-12,42.045,,0.213349,21.3349
2020-07-14,cu2103                        ,125,396,-8,24.203,,0.207236,20.7236
2020-07-15,cu2011                        ,59,1759,10,14.7875,,0.246895,24.6895
2020-07-15,cu2012                        ,59,1392,-7,10.9595,,0.22591,22.591
2020-07-15,cu2008                        ,14925,21767,286,3958.138,,0.291561,29.1561
2020-07-15,cu2009                        ,3564,13812,406,1344.152,,0.253917,25.3917
2020-07-15,cu2102                        ,10,706,-2,8.6165,,0.193958,19.3958
2020-07-15,cu2010                        ,1392,6162,384,476.2145,,0.218281,21.8281
2020-07-15,cu2103                        ,8,399,3,2.1165,,0.18949,18.949
2020-07-15,cu2104                        ,0,241,0,0.0,,0.18949,18.949
2020-07-15,cu2105                        ,0,223,0,0.0,,0.18949,18.949
2020-07-15,cu2106                        ,0,45,0,0.0,,0.18949,18.949
2020-07-15,cu2101                        ,16,991,10,1.7645,,0.219763,21.9763
2020-07-16,cu2008                        ,23587,22036,269,5463.267,,0.256879,25.6879
2020-07-16,cu2009                        ,7246,14603,791,2504.4615,,0.229106,22.9106
2020-07-16,cu2010                        ,3262,6870,708,1516.205,,0.212478,21.2478
2020-07-16,cu2011                        ,335,1841,82,141.332,,0.208335,20.8335
2020-07-16,cu2101                        ,45,1000,9,10.104,,0.202406,20.2406
2020-07-16,cu2012                        ,103,1391,-1,20.8765,,0.213316,21.3316
2020-07-16,cu2104                        ,31,247,6,13.283,,0.181938,18.1938
2020-07-16,cu2102                        ,28,705,-1,17.0645,,0.176008,17.6008
2020-07-16,cu2105                        ,45,217,-6,15.9825,,0.180877,18.0877
2020-07-16,cu2106                        ,24,50,5,14.649,,0.176581,17.6581
2020-07-16,cu2107                        ,18,17,17,16.4935,,0.173418,17.3418
2020-07-16,cu2103                        ,22,399,0,8.9475,,0.182144,18.2144
2020-07-17,cu2009                        ,4757,14953,350,1716.1885,,0.229297,22.9297
2020-07-17,cu2011                        ,351,1914,73,130.034,,0.215903,21.5903
2020-07-17,cu2012                        ,24,1396,5,2.6075,,0.223208,22.3208
2020-07-17,cu2101                        ,12,1005,5,0.959,,0.195023,19.5023
2020-07-17,cu2008                        ,15880,21934,-102,3814.384,,0.258581,25.8581
2020-07-17,cu2010                        ,1881,7164,294,824.8635,,0.20772,20.772
2020-07-17,cu2103                        ,1,399,0,0.0675,,0.190551,19.0551
2020-07-17,cu2104                        ,1,247,0,0.615,,0.351603,35.1603
2020-07-17,cu2105                        ,1,218,1,0.1,,0.182874,18.2874
2020-07-17,cu2107                        ,3,20,3,1.472,,0.182671,18.2671
2020-07-17,cu2106                        ,0,50,0,0.0,,0.182874,18.2874
2020-07-17,cu2102                        ,1,705,0,0.647,,0.17677,17.677
2020-07-20,cu2010                        ,2369,7023,-141,777.755,,0.2045,20.45
2020-07-20,cu2011                        ,948,2164,250,455.5845,,0.201993,20.1993
2020-07-20,cu2012                        ,66,1397,1,14.047,,0.204265,20.4265
2020-07-20,cu2008                        ,11928,21804,-130,1525.786,,0.258506,25.8506
2020-07-20,cu2009                        ,4846,14893,-60,1370.803,,0.236744,23.6744
2020-07-20,cu2101                        ,46,1018,13,9.954,,0.188015,18.8015
2020-07-20,cu2102                        ,23,717,12,9.3105,,0.17819,17.819
2020-07-20,cu2106                        ,4,50,0,0.4075,,0.176409,17.6409
2020-07-20,cu2107                        ,1,21,1,0.403,,0.185656,18.5656
2020-07-20,cu2103                        ,33,415,16,9.6035,,0.17966,17.966
2020-07-20,cu2104                        ,25,258,11,9.8295,,0.17836,17.836
2020-07-20,cu2105                        ,25,222,4,8.285,,0.173177,17.3177
2020-07-21,cu2012                        ,30,1409,12,19.268,,0.216786,21.6786
2020-07-21,cu2009                        ,8036,15410,517,2373.446,,0.222347,22.2347
2020-07-21,cu2010                        ,1798,7205,182,639.299,,0.198189,19.8189
2020-07-21,cu2011                        ,573,2205,41,391.1825,,0.183415,18.3415
2020-07-21,cu2101                        ,34,1041,23,1.9675,,0.240704,24.0704
2020-07-21,cu2008                        ,16269,21427,-377,2249.841,,0.240323,24.0323
2020-07-21,cu2102                        ,29,731,14,3.3345,,0.187697,18.7697
2020-07-21,cu2107                        ,8,23,2,3.821,,0.173244,17.3244
2020-07-21,cu2103                        ,30,434,19,4.6835,,0.185359,18.5359
2020-07-21,cu2104                        ,24,264,6,5.078,,0.180703,18.0703
2020-07-21,cu2105                        ,11,229,7,1.445,,0.184595,18.4595
2020-07-21,cu2106                        ,7,53,3,1.453,,0.176166,17.6166
2020-07-22,cu2104                        ,2,266,2,0.1035,,0.195713,19.5713
2020-07-22,cu2102                        ,21,741,10,3.0845,,0.219353,21.9353
2020-07-22,cu2010                        ,1402,7268,63,393.56,,0.210551,21.0551
2020-07-22,cu2011                        ,508,2235,30,331.246,,0.190225,19.0225
2020-07-22,cu2101                        ,42,1069,28,8.344,,0.211764,21.1764
2020-07-22,cu2009                        ,6396,15974,564,1577.644,,0.23178,23.178
2020-07-22,cu2103                        ,4,438,4,1.3265,,0.203339,20.3339
2020-07-22,cu2105                        ,13,229,0,0.858,,0.237707,23.7707
2020-07-22,cu2106                        ,0,53,0,0.0,,0.237707,23.7707
2020-07-22,cu2008                        ,14902,21503,76,1963.1665,,0.25669,25.669
2020-07-22,cu2012                        ,51,1424,15,6.7565,,0.226846,22.6846
2020-07-22,cu2107                        ,0,23,0,0.0,,0.237707,23.7707
2020-07-23,cu2012                        ,50,1446,22,10.589,,0.22347,22.347
2020-07-23,cu2011                        ,404,2366,131,104.379,,0.19678,19.678
2020-07-23,cu2009                        ,7868,16410,436,1770.2435,,0.235663,23.5663
2020-07-23,cu2008                        ,15335,21578,75,1765.9475,,0.245049,24.5049
2020-07-23,cu2010                        ,1719,7175,-93,591.44,,0.212132,21.2132
2020-07-23,cu2101                        ,15,1080,11,1.022,,0.241085,24.1085
2020-07-23,cu2102                        ,7,746,5,0.0855,,0.227274,22.7274
2020-07-23,cu2103                        ,4,440,2,0.158,,0.206527,20.6527
2020-07-23,cu2107                        ,10,32,9,5.7575,,0.173849,17.3849
2020-07-23,cu2104                        ,10,271,5,1.471,,0.214056,21.4056
2020-07-23,cu2105                        ,15,237,8,2.597,,0.192763,19.2763
2020-07-23,cu2106                        ,24,67,14,9.228,,0.171102,17.1102
2020-07-24,cu2011                        ,643,2459,93,282.4755,,0.204481,20.4481
2020-07-24,cu2008                        ,14424,20701,-877,2159.345,,0.224214,22.4214
2020-07-24,cu2009                        ,9266,17024,614,2082.847,,0.248876,24.8876
2020-07-24,cu2101                        ,70,1114,34,11.2205,,0.217598,21.7598
2020-07-24,cu2010                        ,1915,7260,85,553.116,,0.227271,22.7271
2020-07-24,cu2012                        ,64,1463,17,6.6905,,0.246686,24.6686
2020-07-24,cu2103                        ,13,438,-2,1.385,,0.199589,19.9589
2020-07-24,cu2106                        ,5,72,5,2.243,,0.180754,18.0754
2020-07-24,cu2107                        ,0,32,0,0.0,,0.180754,18.0754
2020-07-24,cu2105                        ,33,243,6,12.655,,0.179591,17.9591
2020-07-24,cu2102                        ,64,777,31,10.5245,,0.204318,20.4318
2020-07-24,cu2104                        ,32,277,6,9.7125,,0.191552,19.1552
2020-07-27,cu2105                        ,16,250,7,6.3835,,0.186489,18.6489
2020-07-27,cu2102                        ,48,802,25,6.588,,0.232362,23.2362
2020-07-27,cu2008                        ,8295,0,-20701,1060.909,3653.0,0.303093,30.3093
2020-07-27,cu2009                        ,8290,17207,183,1863.195,,0.256696,25.6696
2020-07-27,cu2010                        ,1340,7394,134,567.3435,,0.227998,22.7998
2020-07-27,cu2101                        ,112,1137,23,11.3815,,0.227257,22.7257
2020-07-27,cu2106                        ,33,98,26,9.4005,,0.179256,17.9256
2020-07-27,cu2107                        ,9,37,5,5.16,,0.180597,18.0597
2020-07-27,cu2012                        ,48,1483,20,7.5745,,0.230916,23.0916
2020-07-27,cu2104                        ,25,274,-3,1.834,,0.207549,20.7549
2020-07-27,cu2011                        ,384,2517,58,176.167,,0.208771,20.8771
2020-07-27,cu2103                        ,24,442,4,3.654,,0.215063,21.5063
2020-07-28,cu2101                        ,21,1139,2,1.005,,0.248079,24.8079
2020-07-28,cu2012                        ,141,1477,-6,17.3415,,0.249028,24.9028
2020-07-28,cu2011                        ,413,2687,170,103.7195,,0.217983,21.7983
2020-07-28,cu2009                        ,14816,19264,2057,3912.3715,,0.24313,24.313
2020-07-28,cu2106                        ,1,99,1,0.752,,0.171515,17.1515
2020-07-28,cu2010                        ,1904,7695,301,959.608,,0.233544,23.3544
2020-07-28,cu2104                        ,7,278,4,0.7695,,0.19774,19.774
2020-07-28,cu2102                        ,22,806,4,0.9325,,0.236788,23.6788
2020-07-28,cu2107                        ,23,51,14,15.1545,,0.169897,16.9897
2020-07-28,cu2105                        ,0,250,0,0.0,,0.19774,19.774
2020-07-28,cu2103                        ,21,444,2,8.3765,,0.197884,19.7884
2020-07-29,cu2104                        ,14,281,3,2.6245,,0.195339,19.5339
2020-07-29,cu2011                        ,404,2837,150,121.9205,,0.22037,22.037
2020-07-29,cu2012                        ,41,1490,13,5.7775,,0.218761,21.8761
2020-07-29,cu2103                        ,7,445,1,0.592,,0.193771,19.3771
2020-07-29,cu2010                        ,1514,7853,158,672.246,,0.220948,22.0948
2020-07-29,cu2101                        ,29,1144,5,1.771,,0.224134,22.4134
2020-07-29,cu2009                        ,9551,19690,426,2656.58,,0.234559,23.4559
2020-07-29,cu2102                        ,54,829,23,2.761,,0.231808,23.1808
2020-07-29,cu2106                        ,11,107,8,2.845,,0.176906,17.6906
2020-07-29,cu2107                        ,14,54,3,6.3055,,0.173351,17.3351
2020-07-29,cu2105                        ,5,253,3,0.303,,0.190496,19.0496
2020-07-30,cu2012                        ,11,1492,2,4.4025,,0.198627,19.8627
2020-07-30,cu2101                        ,33,1165,21,4.1075,,0.225972,22.5972
2020-07-30,cu2011                        ,383,2910,73,217.9245,,0.201995,20.1995
2020-07-30,cu2009                        ,9725,20730,1040,2118.9855,,0.237382,23.7382
2020-07-30,cu2104                        ,9,286,5,2.8515,,0.186687,18.6687
2020-07-30,cu2010                        ,1448,7813,-40,507.3205,,0.215442,21.5442
2020-07-30,cu2106                        ,3,108,1,0.22,,0.185037,18.5037
2020-07-30,cu2102                        ,23,848,19,3.56,,0.201497,20.1497
2020-07-30,cu2107                        ,0,54,0,0.0,,0.185037,18.5037
2020-07-30,cu2105                        ,1,254,1,0.2675,,0.174447,17.4447
2020-07-30,cu2103                        ,4,447,2,0.3515,,0.195235,19.5235
2020-07-31,cu2011                        ,613,2966,56,340.8355,,0.20066,20.066
2020-07-31,cu2107                        ,2,55,1,0.6115,,0.172136,17.2136
2020-07-31,cu2101                        ,47,1167,2,12.6625,,0.206064,20.6064
2020-07-31,cu2012                        ,77,1510,18,15.409,,0.20202,20.202
2020-07-31,cu2009                        ,13129,21302,572,2768.122,,0.233175,23.3175
2020-07-31,cu2102                        ,26,852,4,3.0195,,0.214411,21.4411
2020-07-31,cu2105                        ,4,257,3,1.026,,0.173887,17.3887
2020-07-31,cu2106                        ,2,109,1,0.197,,0.177746,17.7746
2020-07-31,cu2103                        ,10,450,3,2.36,,0.179737,17.9737
2020-07-31,cu2010                        ,2146,7908,95,838.8555,,0.219077,21.9077
2020-07-31,cu2104                        ,4,290,4,0.745,,0.199937,19.9937
2020-08-03,cu2103                        ,18,461,11,5.1465,,0.177178,17.7178
2020-08-03,cu2102                        ,8,855,3,3.436,,0.166296,16.6296
2020-08-03,cu2009                        ,14620,21727,425,3200.553,,0.234863,23.4863
2020-08-03,cu2010                        ,2785,8351,443,998.5995,,0.203795,20.3795
2020-08-03,cu2012                        ,21,1512,2,2.9775,,0.256858,25.6858
2020-08-03,cu2101                        ,9,1163,-4,4.946,,0.176718,17.6718
2020-08-03,cu2106                        ,12,113,4,4.9185,,0.168854,16.8854
2020-08-03,cu2107                        ,6,61,6,3.0755,,0.16631,16.631
2020-08-03,cu2105                        ,11,258,1,3.7615,,0.171576,17.1576
2020-08-03,cu2011                        ,681,3185,219,385.0715,,0.197767,19.7767
2020-08-03,cu2104                        ,22,295,5,6.141,,0.176199,17.6199
2020-08-04,cu2104                        ,14,301,6,0.811,,0.198209,19.8209
2020-08-04,cu2011                        ,1013,3302,117,456.7575,,0.19027,19.027
2020-08-04,cu2012                        ,57,1513,1,5.809,,0.243796,24.3796
2020-08-04,cu2010                        ,2718,8559,208,885.3795,,0.218603,21.8603
2020-08-04,cu2101                        ,34,1172,9,5.028,,0.228574,22.8574
2020-08-04,cu2009                        ,14703,22452,725,3644.9135,,0.234071,23.4071
2020-08-04,cu2103                        ,8,465,4,0.396,,0.201606,20.1606
2020-08-04,cu2102                        ,17,863,8,1.1455,,0.203491,20.3491
2020-08-04,cu2106                        ,2,114,1,0.147,,0.179926,17.9926
2020-08-04,cu2107                        ,0,61,0,0.0,,0.179926,17.9926
2020-08-04,cu2105                        ,1,259,1,0.067,,0.185977,18.5977
2020-08-05,cu2012                        ,16,1523,10,3.8275,,0.187798,18.7798
2020-08-05,cu2103                        ,0,465,0,0.0,,0.180928,18.0928
2020-08-05,cu2101                        ,11,1172,0,2.558,,0.222945,22.2945
2020-08-05,cu2009                        ,10431,23013,561,2499.429,,0.225243,22.5243
2020-08-05,cu2102                        ,6,865,2,1.692,,0.180928,18.0928
2020-08-05,cu2010                        ,2889,9155,596,1033.9085,,0.198721,19.8721
2020-08-05,cu2105                        ,3,262,3,1.7205,,0.167692,16.7692
2020-08-05,cu2106                        ,2,116,2,0.3445,,0.169474,16.9474
2020-08-05,cu2107                        ,4,61,0,1.8855,,0.175558,17.5558
2020-08-05,cu2011                        ,418,3397,95,212.652,,0.193874,19.3874
2020-08-05,cu2104                        ,5,304,3,2.0195,,0.180986,18.0986
2020-08-06,cu2012                        ,33,1522,-1,4.5115,,0.232062,23.2062
2020-08-06,cu2009                        ,16807,23986,973,4204.989,,0.227218,22.7218
2020-08-06,cu2011                        ,970,3362,-35,319.9485,,0.203467,20.3467
2020-08-06,cu2103                        ,2,467,2,0.462,,0.214187,21.4187
2020-08-06,cu2101                        ,8,1175,3,0.224,,0.252104,25.2104
2020-08-06,cu2102                        ,32,875,10,3.483,,0.201643,20.1643
2020-08-06,cu2010                        ,2777,9318,163,1053.2905,,0.214147,21.4147
2020-08-06,cu2104                        ,10,311,7,1.2685,,0.187835,18.7835
2020-08-06,cu2106                        ,3,119,3,0.254,,0.175239,17.5239
2020-08-06,cu2107                        ,1,62,1,0.3475,,0.170559,17.0559
2020-08-06,cu2105                        ,1,263,1,0.079,,0.185469,18.5469
2020-08-07,cu2101                        ,6,1180,5,0.654,,0.208071,20.8071
2020-08-07,cu2009                        ,14572,24461,475,3588.8575,,0.229915,22.9915
2020-08-07,cu2105                        ,0,263,0,0.0,,0.17631,17.631
2020-08-07,cu2012                        ,33,1537,15,6.2375,,0.219718,21.9718
2020-08-07,cu2010                        ,3031,9901,583,963.8175,,0.208306,20.8306
2020-08-07,cu2011                        ,581,3424,62,266.771,,0.195766,19.5766
2020-08-07,cu2103                        ,1,467,0,0.071,,0.188027,18.8027
2020-08-07,cu2102                        ,7,880,5,0.5705,,0.222983,22.2983
2020-08-07,cu2106                        ,2,121,2,0.1475,,0.176703,17.6703
2020-08-07,cu2107                        ,0,62,0,0.0,,0.176703,17.6703
2020-08-07,cu2104                        ,2,313,2,0.6525,,0.17631,17.631
2020-08-10,cu2101                        ,12,1189,9,2.712,,0.193979,19.3979
2020-08-10,cu2012                        ,55,1550,13,12.078,,0.226124,22.6124
2020-08-10,cu2103                        ,2,468,1,0.414,,0.192014,19.2014
2020-08-10,cu2009                        ,32102,26234,1773,6209.979,,0.261184,26.1184
2020-08-10,cu2107                        ,2,64,2,0.6555,,0.177165,17.7165
2020-08-10,cu2010                        ,6094,10486,585,2355.5355,,0.225316,22.5316
2020-08-10,cu2105                        ,0,263,0,0.0,,0.191209,19.1209
2020-08-10,cu2106                        ,3,124,3,1.1385,,0.177357,17.7357
2020-08-10,cu2011                        ,1374,3330,-94,699.7425,,0.20884,20.884
2020-08-10,cu2102                        ,9,883,3,0.4575,,0.214322,21.4322
2020-08-10,cu2104                        ,11,322,9,1.084,,0.191209,19.1209
2020-08-11,cu2012                        ,20,1546,-4,2.2545,,0.227745,22.7745
2020-08-11,cu2011                        ,1204,3485,155,329.8525,,0.201219,20.1219
2020-08-11,cu2106                        ,2,125,1,0.1765,,0.176413,17.6413
2020-08-11,cu2102                        ,25,893,10,1.244,,0.222715,22.2715
2020-08-11,cu2101                        ,16,1191,2,0.546,,0.235036,23.5036
2020-08-11,cu2009                        ,26207,26971,737,4589.7065,,0.250361,25.0361
2020-08-11,cu2103                        ,10,473,5,0.2785,,0.217487,21.7487
2020-08-11,cu2104                        ,3,325,3,0.1075,,0.203128,20.3128
2020-08-11,cu2105                        ,2,265,2,0.0855,,0.198033,19.8033
